"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2016","446.60","455.32","455.98","445.07","10.58K","-1.92"
"May 01, 2016","451.11","446.60","452.95","445.69","3.90K","1.01"
"May 02, 2016","443.73","451.12","452.50","436.01","29.74K","-1.64"
"May 03, 2016","450.39","443.73","452.00","440.10","12.16K","1.50"
"May 04, 2016","447.38","450.39","450.98","445.08","7.05K","-0.67"
"May 05, 2016","448.40","447.38","450.43","446.15","10.79K","0.23"
"May 06, 2016","461.18","448.40","465.00","448.00","26.54K","2.85"
"May 07, 2016","460.20","461.18","463.03","458.30","7.81K","-0.21"
"May 08, 2016","459.87","460.20","461.62","456.04","6.45K","-0.07"
"May 09, 2016","461.56","459.87","465.40","457.80","15.12K","0.37"
"May 10, 2016","450.70","461.56","464.00","446.17","22.57K","-2.35"
"May 11, 2016","452.28","450.70","454.67","450.05","8.03K","0.35"
"May 12, 2016","455.00","452.28","456.10","445.94","18.08K","0.60"
"May 13, 2016","455.77","455.01","457.49","452.00","7.13K","0.17"
"May 14, 2016","455.80","455.76","458.50","454.10","3.61K","0.01"
"May 15, 2016","457.89","455.80","460.67","454.71","5.64K","0.46"
"May 16, 2016","453.00","457.89","458.95","451.01","8.77K","-1.07"
"May 17, 2016","453.24","453.00","454.91","451.03","7.63K","0.05"
"May 18, 2016","453.51","453.24","456.89","451.53","7.16K","0.06"
"May 19, 2016","435.00","453.52","454.70","433.01","30.35K","-4.08"
"May 20, 2016","441.57","434.55","443.14","433.01","14.29K","1.51"
"May 21, 2016","440.81","441.57","442.16","436.98","6.22K","-0.17"
"May 22, 2016","437.48","440.81","440.99","435.10","7.24K","-0.76"
"May 23, 2016","443.66","437.48","444.40","436.52","7.87K","1.41"
"May 24, 2016","445.03","443.51","447.83","442.39","8.33K","0.31"
"May 25, 2016","449.06","445.03","450.36","443.00","12.35K","0.91"
"May 26, 2016","453.95","449.09","454.70","446.01","9.52K","1.09"
"May 27, 2016","472.03","453.95","482.28","453.58","59.12K","3.98"
"May 28, 2016","527.01","472.00","541.01","471.00","74.36K","11.65"
"May 29, 2016","531.00","527.00","567.00","512.50","83.72K","0.76"
"May 30, 2016","532.89","531.00","548.37","521.11","32.60K","0.36"
"May 31, 2016","530.69","532.89","546.50","518.00","49.88K","-0.41"
"Jun 01, 2016","536.79","530.69","546.12","523.80","27.82K","1.15"
"Jun 02, 2016","538.80","536.79","543.74","532.38","16.88K","0.37"
"Jun 03, 2016","570.87","538.80","579.00","535.78","48.45K","5.95"
"Jun 04, 2016","572.67","570.87","593.67","561.50","39.12K","0.32"
"Jun 05, 2016","574.00","572.87","586.01","565.23","28.14K","0.23"
"Jun 06, 2016","585.22","574.01","588.50","574.00","27.45K","1.95"
"Jun 07, 2016","576.88","585.22","592.08","561.30","36.12K","-1.43"
"Jun 08, 2016","583.05","576.88","585.00","571.11","18.08K","1.07"
"Jun 09, 2016","575.52","583.05","583.65","570.00","21.87K","-1.29"
"Jun 10, 2016","580.08","575.52","582.42","572.50","16.17K","0.79"
"Jun 11, 2016","614.52","580.08","615.00","579.29","28.43K","5.94"
"Jun 12, 2016","671.00","614.62","685.00","606.98","116.40K","9.19"
"Jun 13, 2016","705.88","671.99","718.99","659.94","117.69K","5.20"
"Jun 14, 2016","684.51","705.87","705.88","656.51","65.74K","-3.03"
"Jun 15, 2016","696.88","684.51","699.13","669.21","34.04K","1.81"
"Jun 16, 2016","769.45","696.99","778.50","696.99","123.86K","10.41"
"Jun 17, 2016","748.66","769.45","779.98","703.12","97.38K","-2.70"
"Jun 18, 2016","757.60","748.66","789.71","721.56","66.95K","1.19"
"Jun 19, 2016","767.30","757.60","771.91","740.00","26.70K","1.28"
"Jun 20, 2016","743.90","767.30","767.70","724.29","49.09K","-3.05"
"Jun 21, 2016","668.88","705.79","715.78","668.88","102.12K","-10.08"
"Jun 22, 2016","606.02","669.00","688.20","588.89","100.50K","-9.40"
"Jun 23, 2016","625.80","605.58","638.22","555.58","122.98K","3.26"
"Jun 24, 2016","666.05","625.80","679.95","625.79","92.36K","6.43"
"Jun 25, 2016","664.87","665.50","698.00","642.82","55.63K","-0.18"
"Jun 26, 2016","627.42","664.87","667.88","614.33","45.12K","-5.63"
"Jun 27, 2016","662.20","627.42","662.20","617.29","46.01K","5.54"
"Jun 28, 2016","646.30","662.20","664.25","632.95","35.75K","-2.40"
"Jun 29, 2016","639.68","646.61","646.61","621.95","33.26K","-1.02"
"Jun 30, 2016","674.74","639.97","677.46","635.57","40.25K","5.48"
"Jul 01, 2016","674.75","674.74","690.58","667.62","41.62K","0.00"
"Jul 02, 2016","705.04","674.75","705.35","673.36","29.14K","4.49"
"Jul 03, 2016","659.29","705.99","706.98","644.40","44.70K","-6.49"
"Jul 04, 2016","681.34","659.29","684.20","644.46","23.52K","3.34"
"Jul 05, 2016","667.76","681.34","682.70","659.25","17.40K","-1.99"
"Jul 06, 2016","677.04","667.80","682.62","667.00","15.92K","1.39"
"Jul 07, 2016","640.51","677.36","682.00","610.10","75.70K","-5.40"
"Jul 08, 2016","664.80","640.51","666.60","633.97","32.88K","3.79"
"Jul 09, 2016","648.11","664.80","664.80","623.99","46.88K","-2.51"
"Jul 10, 2016","649.72","648.12","651.47","636.92","10.27K","0.25"
"Jul 11, 2016","647.95","649.72","662.54","643.40","13.92K","-0.27"
"Jul 12, 2016","667.19","647.95","678.01","645.60","30.22K","2.97"
"Jul 13, 2016","653.70","667.07","669.87","652.52","17.54K","-2.02"
"Jul 14, 2016","659.78","653.70","666.00","649.97","20.20K","0.93"
"Jul 15, 2016","665.50","659.78","669.56","658.16","9.47K","0.87"
"Jul 16, 2016","665.33","665.50","669.59","659.13","5.92K","-0.03"
"Jul 17, 2016","683.20","665.33","689.69","663.61","20.41K","2.69"
"Jul 18, 2016","674.30","683.20","686.00","666.46","18.08K","-1.30"
"Jul 19, 2016","675.00","674.30","676.64","666.32","10.95K","0.10"
"Jul 20, 2016","665.85","675.00","676.00","661.26","12.85K","-1.36"
"Jul 21, 2016","665.01","665.85","668.00","657.58","10.70K","-0.13"
"Jul 22, 2016","648.04","665.01","668.00","639.97","27.84K","-2.55"
"Jul 23, 2016","654.03","648.04","657.10","644.98","10.00K","0.92"
"Jul 24, 2016","661.82","654.03","664.10","650.52","14.02K","1.19"
"Jul 25, 2016","654.17","661.82","664.39","650.00","14.84K","-1.16"
"Jul 26, 2016","648.47","654.17","657.59","640.59","20.36K","-0.87"
"Jul 27, 2016","654.51","648.47","657.06","646.60","11.79K","0.93"
"Jul 29, 2016","658.34","656.97","660.44","654.54","9.23K","0.59"
"Jul 30, 2016","654.99","658.34","660.45","651.85","8.09K","-0.51"
"Jul 31, 2016","623.67","654.99","655.12","621.26","33.26K","-4.78"
"Aug 01, 2016","607.99","622.70","627.32","605.01","31.43K","-2.51"
"Aug 02, 2016","604.00","608.29","615.26","595.00","48.65K","-0.66"
"Aug 03, 2016","0.00","0.00","0.00","0.00","0","-100.00"
"Aug 04, 2016","0.00","0.00","0.00","0.00","0","0.00"
"Aug 05, 2016","0.00","0.00","0.00","0.00","0","0.00"
"Aug 06, 2016","0.00","0.00","0.00","0.00","0","0.00"
"Aug 07, 2016","604.10","604.10","604.10","604.10","0","0.00"
"Aug 08, 2016","604.10","604.10","604.10","604.10","0","0.00"
"Aug 09, 2016","604.10","604.10","604.10","604.10","0","0.00"
"Aug 10, 2016","590.28","604.10","614.50","579.00","21.35K","-2.29"
"Aug 11, 2016","591.27","590.50","599.00","587.75","15.30K","0.17"
"Aug 12, 2016","585.50","591.27","593.00","584.00","6.29K","-0.98"
"Aug 13, 2016","583.73","585.50","590.02","582.06","6.42K","-0.30"
"Aug 14, 2016","569.44","583.73","583.73","564.00","7.51K","-2.45"
"Aug 15, 2016","564.64","569.41","574.02","562.99","7.65K","-0.84"
"Aug 16, 2016","574.24","564.64","579.00","564.00","6.22K","1.70"
"Aug 17, 2016","571.83","574.17","577.94","569.01","5.03K","-0.42"
"Aug 18, 2016","572.21","571.83","578.02","569.71","6.00K","0.07"
"Aug 19, 2016","573.50","572.33","577.17","570.82","2.93K","0.23"
"Aug 20, 2016","582.01","573.51","582.75","571.25","3.34K","1.48"
"Aug 21, 2016","581.42","582.10","584.16","580.01","2.43K","-0.10"
"Aug 22, 2016","588.01","581.42","589.99","581.42","4.62K","1.13"
"Aug 23, 2016","583.54","588.01","590.69","581.12","4.80K","-0.76"
"Aug 24, 2016","580.32","583.54","586.88","580.00","5.05K","-0.55"
"Aug 25, 2016","577.20","580.32","581.14","574.01","3.57K","-0.54"
"Aug 26, 2016","578.01","577.20","579.50","575.06","1.77K","0.14"
"Aug 27, 2016","568.55","578.02","578.90","567.23","2.26K","-1.64"
"Aug 28, 2016","574.17","568.55","574.37","568.30","1.52K","0.99"
"Aug 29, 2016","574.78","574.17","577.99","573.02","2.80K","0.11"
"Aug 30, 2016","579.49","574.78","580.15","574.17","3.20K","0.82"
"Aug 31, 2016","576.15","579.49","579.49","572.74","3.51K","-0.58"
"Sep 01, 2016","572.73","576.15","577.98","571.50","3.62K","-0.59"
"Sep 02, 2016","579.85","572.73","581.07","570.61","5.67K","1.24"
"Sep 03, 2016","609.89","579.85","612.43","576.04","8.21K","5.18"
"Sep 04, 2016","614.52","609.89","618.65","604.60","5.06K","0.76"
"Sep 05, 2016","611.50","614.52","615.67","605.70","5.08K","-0.49"
"Sep 06, 2016","615.23","611.50","616.70","609.77","3.09K","0.61"
"Sep 07, 2016","619.75","615.06","620.63","610.85","5.53K","0.73"
"Sep 08, 2016","631.73","619.75","636.16","617.78","8.27K","1.93"
"Sep 09, 2016","626.25","631.73","633.45","621.26","4.27K","-0.87"
"Sep 10, 2016","628.00","626.25","629.65","624.90","4.04K","0.28"
"Sep 11, 2016","612.08","628.00","635.00","598.00","9.64K","-2.54"
"Sep 12, 2016","611.62","612.08","615.21","608.14","4.97K","-0.08"
"Sep 13, 2016","614.23","611.62","618.00","610.00","7.27K","0.43"
"Sep 14, 2016","613.88","614.23","617.38","612.01","5.93K","-0.06"
"Sep 15, 2016","611.81","613.88","617.30","611.00","4.38K","-0.34"
"Sep 16, 2016","610.01","611.81","614.22","609.54","3.70K","-0.29"
"Sep 17, 2016","607.69","610.01","610.56","605.00","3.57K","-0.38"
"Sep 18, 2016","613.03","607.69","615.86","607.37","2.93K","0.88"
"Sep 19, 2016","609.79","613.03","615.05","608.92","2.96K","-0.53"
"Sep 20, 2016","600.05","609.79","612.01","600.05","3.37K","-1.60"
"Sep 21, 2016","597.43","600.13","600.13","592.70","7.66K","-0.44"
"Sep 22, 2016","597.08","597.43","598.70","596.00","2.33K","-0.06"
"Sep 23, 2016","603.29","597.08","603.99","595.95","1.96K","1.04"
"Sep 24, 2016","602.55","603.29","605.80","601.49","0.94K","-0.12"
"Sep 25, 2016","600.36","602.55","603.60","597.63","1.39K","-0.36"
"Sep 26, 2016","609.14","600.36","610.00","599.88","3.11K","1.46"
"Sep 27, 2016","605.53","609.14","609.91","602.01","3.20K","-0.59"
"Sep 28, 2016","603.76","605.53","605.77","603.13","2.05K","-0.29"
"Sep 29, 2016","604.60","603.76","607.77","603.18","3.14K","0.14"
"Sep 30, 2016","611.10","604.60","612.92","604.25","2.36K","1.08"
"Oct 01, 2016","614.09","611.10","616.87","611.10","1.90K","0.49"
"Oct 02, 2016","609.09","614.09","614.21","607.01","4.97K","-0.81"
"Oct 03, 2016","612.57","609.09","613.22","608.93","3.28K","0.57"
"Oct 04, 2016","610.98","612.67","614.00","609.63","4.01K","-0.26"
"Oct 05, 2016","614.09","610.71","617.28","610.00","3.41K","0.51"
"Oct 06, 2016","613.51","614.09","615.90","612.68","3.08K","-0.09"
"Oct 07, 2016","620.13","613.51","621.17","613.00","4.85K","1.08"
"Oct 08, 2016","620.50","620.13","622.87","617.91","3.11K","0.06"
"Oct 09, 2016","616.56","620.50","620.91","614.43","2.74K","-0.63"
"Oct 10, 2016","618.87","616.56","620.00","615.91","3.09K","0.37"
"Oct 11, 2016","641.74","618.87","645.98","618.06","12.53K","3.70"
"Oct 12, 2016","637.63","641.87","644.07","637.26","3.85K","-0.64"
"Oct 13, 2016","637.01","637.63","643.67","636.38","5.01K","-0.10"
"Oct 14, 2016","643.00","637.01","645.40","636.72","6.64K","0.94"
"Oct 15, 2016","640.20","643.00","645.69","637.91","2.40K","-0.44"
"Oct 16, 2016","644.17","640.20","645.80","639.82","2.39K","0.62"
"Oct 17, 2016","639.79","644.18","644.56","637.77","5.02K","-0.68"
"Oct 18, 2016","638.80","639.79","641.65","632.93","6.09K","-0.15"
"Oct 19, 2016","631.77","638.68","643.90","627.84","8.99K","-1.10"
"Oct 20, 2016","632.46","631.77","633.61","628.00","3.34K","0.11"
"Oct 21, 2016","636.73","632.46","639.00","632.00","7.22K","0.68"
"Oct 22, 2016","664.99","636.73","670.98","635.06","10.09K","4.44"
"Oct 23, 2016","659.03","664.99","671.40","656.04","5.73K","-0.90"
"Oct 24, 2016","654.65","659.03","659.03","654.01","5.70K","-0.66"
"Oct 25, 2016","659.52","654.65","670.00","652.65","5.52K","0.74"
"Oct 26, 2016","678.70","659.52","685.61","658.46","11.69K","2.91"
"Oct 27, 2016","688.67","678.70","690.62","676.69","12.93K","1.47"
"Oct 28, 2016","693.47","688.67","695.02","681.59","10.10K","0.70"
"Oct 29, 2016","714.51","693.47","723.99","692.28","15.28K","3.03"
"Oct 30, 2016","702.55","714.51","716.61","697.77","12.20K","-1.67"
"Oct 31, 2016","704.09","702.55","706.00","688.00","10.56K","0.22"
"Nov 14, 2016","707.43","708.13","709.00","699.00","6.01K","0.47"
"Nov 15, 2016","712.17","707.43","720.01","707.40","7.94K","0.67"
"Nov 16, 2016","744.99","712.17","747.49","710.13","17.95K","4.61"
"Nov 17, 2016","740.67","744.98","762.41","735.00","14.89K","-0.58"
"Nov 18, 2016","753.97","740.67","756.94","734.50","6.96K","1.80"
"Nov 19, 2016","752.90","753.97","759.99","740.01","6.04K","-0.14"
"Nov 20, 2016","729.67","752.90","757.00","712.02","13.91K","-3.09"
"Nov 21, 2016","738.99","729.67","740.60","728.08","7.20K","1.28"
"Nov 22, 2016","750.05","738.99","753.91","733.27","9.48K","1.50"
"Nov 23, 2016","741.99","749.85","750.91","730.79","5.58K","-1.07"
"Nov 24, 2016","737.68","742.00","744.32","727.61","6.07K","-0.58"
"Nov 25, 2016","740.36","737.68","741.12","730.00","4.06K","0.36"
"Nov 26, 2016","731.19","740.36","740.99","720.00","4.49K","-1.24"
"Nov 27, 2016","724.99","731.19","736.19","722.50","3.49K","-0.85"
"Nov 28, 2016","731.52","724.90","734.99","724.90","4.14K","0.90"
"Nov 29, 2016","731.05","731.52","733.93","728.68","5.65K","-0.06"
"Nov 30, 2016","739.00","731.05","743.14","729.13","5.53K","1.09"
"Dec 01, 2016","755.36","739.00","756.00","738.80","13.40K","2.21"
"Dec 02, 2016","774.91","755.36","779.21","755.15","13.41K","2.59"
"Dec 03, 2016","765.27","774.88","774.88","755.99","5.73K","-1.24"
"Dec 04, 2016","768.50","765.46","769.99","760.90","4.20K","0.42"
"Dec 05, 2016","750.62","768.50","768.99","744.59","10.07K","-2.33"
"Dec 06, 2016","757.36","750.62","758.50","750.44","5.28K","0.90"
"Dec 07, 2016","765.01","757.18","772.15","749.11","10.69K","1.01"
"Dec 08, 2016","765.01","765.01","773.20","762.66","4.75K","0.00"
"Dec 09, 2016","770.50","765.01","772.72","765.00","3.65K","0.72"
"Dec 10, 2016","772.90","770.50","777.77","769.99","3.36K","0.31"
"Dec 11, 2016","770.21","772.90","773.73","761.84","4.14K","-0.35"
"Dec 12, 2016","777.99","770.21","784.10","770.21","6.76K","1.01"
"Dec 13, 2016","775.00","777.99","788.86","763.70","5.58K","-0.38"
"Dec 14, 2016","774.49","775.00","781.16","771.17","3.68K","-0.07"
"Dec 15, 2016","777.43","774.49","780.11","774.49","3.18K","0.38"
"Dec 16, 2016","784.17","777.43","785.03","775.86","4.77K","0.87"
"Dec 17, 2016","790.99","784.17","793.00","784.17","6.20K","0.87"
"Dec 18, 2016","790.21","790.99","792.80","784.39","2.43K","-0.10"
"Dec 19, 2016","790.59","790.21","792.21","787.96","2.15K","0.05"
"Dec 20, 2016","797.99","790.59","802.33","788.01","6.99K","0.94"
"Dec 21, 2016","829.99","798.77","830.50","794.99","16.22K","4.01"
"Dec 22, 2016","859.20","829.34","873.86","825.00","15.25K","3.52"
"Dec 23, 2016","918.99","859.20","920.00","859.00","26.03K","6.96"
"Dec 24, 2016","895.24","918.99","919.85","882.79","7.39K","-2.58"
"Dec 25, 2016","897.99","895.24","901.48","858.63","12.04K","0.31"
"Dec 26, 2016","906.40","898.00","919.99","894.21","11.83K","0.94"
"Dec 27, 2016","936.32","906.40","940.00","903.51","9.19K","3.30"
"Dec 28, 2016","981.70","936.43","983.00","936.38","20.82K","4.85"
"Dec 29, 2016","972.63","981.70","983.00","948.99","22.56K","-0.92"
"Dec 30, 2016","959.26","974.74","974.74","929.75","19.36K","-1.37"
"Dec 31, 2016","966.58","959.16","968.00","945.01","7.16K","0.76"
"Jan 01, 2017","998.99","966.58","1,006.50","961.26","13.44K","3.35"
"Jan 02, 2017","1,019.30","999.24","1,034.80","997.30","21.82K","2.03"
"Jan 03, 2017","1,037.50","1,019.30","1,038.70","1,013.50","14.11K","1.79"
"Jan 04, 2017","1,139.60","1,037.50","1,150.00","1,036.40","53.73K","9.84"
"Jan 05, 2017","1,003.20","1,139.80","1,166.00","865.38","91.20K","-11.97"
"Jan 06, 2017","898.00","1,003.80","1,025.00","871.00","57.40K","-10.49"
"Jan 07, 2017","908.84","898.50","911.00","816.10","40.60K","1.21"
"Jan 08, 2017","915.90","908.84","942.50","890.00","30.75K","0.78"
"Jan 09, 2017","903.00","915.90","916.10","876.30","16.59K","-1.41"
"Jan 10, 2017","905.76","903.00","917.88","895.50","12.14K","0.31"
"Jan 11, 2017","778.58","905.76","922.63","760.00","62.87K","-14.04"
"Jan 12, 2017","804.58","779.54","831.16","738.66","35.91K","3.34"
"Jan 13, 2017","828.12","804.58","832.29","776.00","25.88K","2.93"
"Jan 14, 2017","815.30","828.12","838.54","800.71","12.53K","-1.55"
"Jan 15, 2017","820.74","815.30","822.98","805.13","5.39K","0.67"
"Jan 16, 2017","830.10","820.74","837.89","814.79","7.65K","1.14"
"Jan 17, 2017","903.99","830.10","910.77","828.00","27.34K","8.90"
"Jan 18, 2017","887.76","903.99","913.85","847.30","21.30K","-1.80"
"Jan 19, 2017","900.29","887.60","908.20","884.57","15.08K","1.41"
"Jan 20, 2017","895.96","900.29","904.50","883.34","9.49K","-0.48"
"Jan 21, 2017","924.02","895.74","931.01","893.89","12.17K","3.13"
"Jan 22, 2017","923.72","924.02","939.73","892.00","21.84K","-0.03"
"Jan 23, 2017","910.03","923.72","928.82","910.03","9.63K","-1.48"
"Jan 24, 2017","886.10","908.41","927.00","884.20","20.73K","-2.63"
"Jan 25, 2017","893.35","886.10","899.61","884.20","10.48K","0.82"
"Jan 26, 2017","915.12","893.35","917.64","893.35","9.82K","2.44"
"Jan 27, 2017","916.70","915.12","922.16","905.05","10.14K","0.17"
"Jan 28, 2017","919.43","916.70","923.98","915.01","3.61K","0.30"
"Jan 29, 2017","912.56","919.43","922.99","910.72","2.70K","-0.75"
"Jan 30, 2017","917.36","912.55","920.79","910.01","3.45K","0.53"
"Jan 31, 2017","966.19","917.36","969.38","916.75","19.65K","5.32"
"Feb 01, 2017","983.73","966.19","984.99","960.10","11.35K","1.82"
"Feb 02, 2017","1,005.70","983.73","1,010.50","970.11","17.79K","2.23"
"Feb 03, 2017","1,015.70","1,007.00","1,020.50","988.34","18.97K","0.99"
"Feb 04, 2017","1,031.10","1,016.80","1,040.00","1,001.60","17.19K","1.52"
"Feb 05, 2017","1,006.60","1,031.10","1,033.00","996.35","16.19K","-2.38"
"Feb 06, 2017","1,022.60","1,006.60","1,026.20","1,006.00","8.90K","1.59"
"Feb 07, 2017","1,052.10","1,022.60","1,056.30","1,021.70","15.19K","2.88"
"Feb 08, 2017","1,048.80","1,052.50","1,068.00","1,013.20","23.09K","-0.31"
"Feb 09, 2017","984.97","1,049.00","1,078.00","936.41","59.96K","-6.09"
"Feb 10, 2017","992.00","984.97","1,002.00","949.39","24.48K","0.71"
"Feb 11, 2017","1,000.30","992.10","1,009.00","984.19","9.32K","0.84"
"Feb 12, 2017","996.01","1,000.10","1,005.40","992.33","4.33K","-0.43"
"Feb 13, 2017","996.50","996.00","1,004.50","975.90","9.05K","0.05"
"Feb 14, 2017","1,013.70","996.52","1,019.00","988.88","12.20K","1.73"
"Feb 15, 2017","1,013.80","1,013.30","1,017.30","1,002.40","5.61K","0.01"
"Feb 16, 2017","1,038.40","1,013.90","1,045.70","1,013.90","11.26K","2.43"
"Feb 17, 2017","1,056.20","1,038.50","1,065.80","1,034.10","16.17K","1.71"
"Feb 18, 2017","1,059.80","1,056.20","1,071.10","1,053.10","7.15K","0.34"
"Feb 19, 2017","1,056.20","1,059.80","1,066.00","1,045.00","6.44K","-0.34"
"Feb 20, 2017","1,091.20","1,056.20","1,100.30","1,044.10","13.29K","3.31"
"Feb 21, 2017","1,129.60","1,091.30","1,134.00","1,085.00","24.50K","3.52"
"Feb 22, 2017","1,125.30","1,129.60","1,140.00","1,106.40","14.33K","-0.38"
"Feb 23, 2017","1,190.90","1,125.50","1,196.90","1,120.40","26.12K","5.83"
"Feb 24, 2017","1,185.10","1,189.90","1,222.20","1,111.10","48.21K","-0.49"
"Feb 25, 2017","1,153.00","1,185.40","1,189.90","1,131.50","16.29K","-2.71"
"Feb 26, 2017","1,178.30","1,153.00","1,185.90","1,130.90","11.08K","2.19"
"Feb 27, 2017","1,195.50","1,178.30","1,202.60","1,171.00","11.76K","1.46"
"Feb 28, 2017","1,189.10","1,196.00","1,216.00","1,177.80","17.47K","-0.54"
"Mar 01, 2017","1,232.80","1,189.10","1,233.50","1,186.00","22.49K","3.68"
"Mar 02, 2017","1,262.30","1,232.90","1,283.10","1,213.00","30.55K","2.39"
"Mar 03, 2017","1,288.20","1,257.60","1,294.70","1,256.60","22.29K","2.05"
"Mar 04, 2017","1,267.80","1,289.10","1,291.80","1,240.10","15.55K","-1.58"
"Mar 05, 2017","1,278.40","1,267.80","1,279.80","1,245.30","9.32K","0.84"
"Mar 06, 2017","1,279.30","1,278.40","1,287.80","1,268.60","9.60K","0.07"
"Mar 07, 2017","1,232.40","1,279.20","1,281.80","1,185.90","42.01K","-3.67"
"Mar 08, 2017","1,149.30","1,232.40","1,243.60","1,142.20","46.82K","-6.74"
"Mar 09, 2017","1,190.40","1,150.00","1,207.50","1,136.00","24.15K","3.58"
"Mar 10, 2017","1,113.60","1,190.40","1,328.80","971.00","104.89K","-6.45"
"Mar 11, 2017","1,172.80","1,113.50","1,196.10","1,107.00","31.26K","5.32"
"Mar 12, 2017","1,225.20","1,172.40","1,232.60","1,167.50","18.97K","4.47"
"Mar 13, 2017","1,238.50","1,224.40","1,246.90","1,207.50","23.07K","1.09"
"Mar 14, 2017","1,245.00","1,238.50","1,257.90","1,218.90","17.97K","0.52"
"Mar 15, 2017","1,256.10","1,245.00","1,262.00","1,241.30","15.84K","0.89"
"Mar 16, 2017","1,169.00","1,256.10","1,259.70","1,132.50","51.49K","-6.93"
"Mar 17, 2017","1,068.40","1,169.10","1,169.60","1,066.00","59.21K","-8.61"
"Mar 18, 2017","971.00","1,067.80","1,097.10","935.11","87.88K","-9.12"
"Mar 19, 2017","1,016.10","971.90","1,058.90","971.00","40.55K","4.64"
"Mar 20, 2017","1,039.00","1,016.50","1,052.10","1,011.20","20.53K","2.25"
"Mar 21, 2017","1,115.00","1,040.40","1,120.90","1,040.10","33.42K","7.31"
"Mar 22, 2017","1,039.10","1,115.90","1,116.00","986.30","41.33K","-6.81"
"Mar 23, 2017","1,033.00","1,039.40","1,055.00","1,018.00","19.33K","-0.59"
"Mar 24, 2017","943.10","1,032.70","1,034.20","928.30","43.52K","-8.70"
"Mar 25, 2017","972.17","942.13","980.00","891.00","46.01K","3.08"
"Mar 26, 2017","969.00","971.31","1,005.50","950.10","33.26K","-0.33"
"Mar 27, 2017","1,042.70","968.90","1,046.90","960.10","31.91K","7.61"
"Mar 28, 2017","1,044.70","1,042.80","1,066.50","1,016.80","25.25K","0.19"
"Mar 29, 2017","1,041.80","1,044.70","1,058.90","1,009.30","22.32K","-0.28"
"Mar 30, 2017","1,041.00","1,041.70","1,053.50","1,022.20","24.81K","-0.08"
"Mar 31, 2017","1,081.70","1,042.10","1,089.40","1,041.00","27.50K","3.91"
"Apr 01, 2017","1,093.20","1,081.30","1,106.90","1,070.20","17.00K","1.06"
"Apr 02, 2017","1,107.60","1,093.50","1,118.20","1,081.00","20.42K","1.32"
"Apr 03, 2017","1,150.20","1,107.80","1,159.90","1,107.80","30.42K","3.85"
"Apr 04, 2017","1,145.00","1,150.10","1,161.90","1,124.10","21.16K","-0.45"
"Apr 05, 2017","1,140.60","1,145.80","1,146.70","1,112.30","22.55K","-0.38"
"Apr 06, 2017","1,191.50","1,140.30","1,206.40","1,140.30","32.17K","4.46"
"Apr 07, 2017","1,196.60","1,191.50","1,208.90","1,176.70","20.44K","0.43"
"Apr 08, 2017","1,188.10","1,196.60","1,202.60","1,171.30","11.02K","-0.71"
"Apr 09, 2017","1,215.90","1,188.10","1,226.90","1,180.20","16.31K","2.34"
"Apr 10, 2017","1,220.30","1,215.90","1,229.90","1,208.10","11.55K","0.36"
"Apr 11, 2017","1,235.60","1,220.30","1,243.40","1,209.10","9.56K","1.25"
"Apr 12, 2017","1,227.40","1,236.90","1,239.00","1,221.00","12.01K","-0.66"
"Apr 13, 2017","1,187.00","1,227.40","1,235.10","1,163.50","19.14K","-3.29"
"Apr 14, 2017","1,206.80","1,187.00","1,219.10","1,184.00","12.32K","1.67"
"Apr 15, 2017","1,193.30","1,206.80","1,215.00","1,190.00","9.15K","-1.12"
"Apr 16, 2017","1,212.00","1,193.30","1,217.60","1,190.40","4.50K","1.57"
"Apr 17, 2017","1,240.00","1,212.50","1,247.00","1,202.20","15.15K","2.31"
"Apr 18, 2017","1,265.40","1,240.00","1,274.80","1,237.00","16.14K","2.05"
"Apr 19, 2017","1,260.50","1,265.40","1,272.00","1,255.00","7.58K","-0.39"
"Apr 20, 2017","1,308.40","1,260.50","1,325.70","1,260.10","15.62K","3.80"
"Apr 21, 2017","1,325.60","1,308.70","1,333.10","1,307.50","8.00K","1.31"
"Apr 22, 2017","1,347.50","1,327.10","1,353.10","1,290.10","12.37K","1.65"
"Apr 23, 2017","1,355.20","1,346.40","1,359.00","1,336.00","7.75K","0.57"
"Apr 24, 2017","1,345.00","1,355.30","1,359.60","1,326.90","7.91K","-0.75"
"Apr 25, 2017","1,370.30","1,345.00","1,378.50","1,342.10","8.27K","1.88"
"Apr 26, 2017","1,399.30","1,371.00","1,411.70","1,365.10","11.81K","2.12"
"Apr 27, 2017","1,440.30","1,399.30","1,449.70","1,392.50","10.40K","2.93"
"Apr 28, 2017","1,415.60","1,440.30","1,447.00","1,368.30","14.02K","-1.71"
"Apr 29, 2017","1,423.60","1,415.60","1,436.60","1,401.50","8.77K","0.57"
"Apr 30, 2017","1,435.20","1,425.40","1,443.50","1,403.30","8.52K","0.81"
"May 01, 2017","1,533.10","1,435.00","1,560.00","1,432.00","22.30K","6.82"
"May 02, 2017","1,560.00","1,533.00","1,604.60","1,479.20","16.73K","1.75"
"May 03, 2017","1,617.80","1,558.50","1,626.90","1,542.00","17.07K","3.71"
"May 04, 2017","1,607.10","1,619.40","1,701.90","1,521.10","31.49K","-0.66"
"May 05, 2017","1,545.10","1,607.20","1,665.50","1,511.70","32.64K","-3.86"
